text,label
I would LOVE TO BE FAMOUS!!!!!!!!!!!!!!!!!!!!!,0
could u be a bit more specific,0
edit: did u hear about how that guy robbed his house (in real life)!?!?!,0
"dont know, but man, when u find out, let me know!!!!",1
"i think the antagonist is the bad guy, isnt it?",1
i think they are idiotic if you ask me.,1
too bad santa cant fit in ya!,1
cant believe any ho wants to be with his @$$....,0
AND LOGAN REESE IS SOO HOTT,1
and if you really were then you woudnt need our help!!,0
i would get the door first.,1
louis is in jail and casey is visiting him,0
no but i am sure that would be tight!,0
Hope this helped out a little bit.,0
"Now, I can simply record them so I don't miss out on life!",0
"Too funny, boy where would one look for photos?",0
Jessica and Ashlee have always sucked.,1
i give them a 2 their not that good,0
girls actually dig that type of guys?,1
9 it is a great movie.,0
"Love can make you hostage, wanna do it again (Word!)",0
Jon Gailmor - MOON OF MINE  MOON OF MINE I know you're out there.,1
Check out her website just type her name in Yahoo and it tells you,1
I sounds like it but i am not too sure if i have got confused.,1
I dont remember him being in it at all.,1
Anything by Bad Religion  You young folks need more REAL punk rock,1
the black guy says if jesus is black he would show himself.,1
she also used to date lance armstrong.,0
okay try this.. 1.put ur cd in cdrom and open window media player.,1
"yes life for everybody at somepoint is like that song, but don't worry it's only for a moment.",1
No idea what you're talking about!,0
"santana is the best getarist, but hes a conceded person, any way his solo in jingo is pritty good",0
"We've got tonight, babe, why don't you stay?",1
but zane never made a movie.,0
I WAS SO OBSESSED WITH THERE MUSIC THAT I'M SINGING BREAKING FREE 4 MY SCHOOL TALENT SHOW!!!!,1
yea on that song i thought somethin was wrong wit it when they said lucifer,0
I dont even watch it so no I dont love star trek,0
it's when someone has an orgasm...or c*ms...skeet skeet skeet,1
I HAVE THE SOUNDTRACK AND THE DAY THE DVD COMES OUT I'M BUYING IT!!!,0
the meat group....where yo fat ass mamas from..,1
my pug my luxury bath my candles computer/internet phone mail hairbrush my glasses or contacts baseball my bed,1
No they just made it up...,0
One that's not done yet either?,1
sheila was jealous of lauren so she stole the baby and tried to kill lauren.,0
Noooooo i dont want to either go watch soemthing else like crash or hustle and flow,0
theres alot of ebooks you could download on limewire.,1
I saw them in December and it was AMAZING!,1
Yo that 50 cents and Olivia wicked song,1
lucky enouph one of my friends helped me out.,0
Singalong Junk - Paul McCartney 10.,0
it works if u have WINDOWS MEDIA or real player or quicktime.,1
"Wow, what a time, for music !",1
"Wherever a song comes on from the 90's, people always say, Oh.",1
I DON'T KNOW BUT IT WORKED THIS TIME!!,1
your the one making all the cawk disappear.!!!,0
"Yes I know about it, and I think it's lame!",1
Aslo remeber to sally for.... sally for....sally forth.,1
"Read the comics Stormwatch vs. Alien, and the first batman vs.",1
Read her horoscope to see what may happen...,1
water and back to a boy with cold(?),0
Celtics... Maybe if they hadn't get rid of Ricky Davis... now... boring to watch,1
"...oh well, i get 2 points, you lose 5.",0
"I did not get my hands on it, just had ONE hand on the magazine.",1
if your looking for free music/movie/file downloads then limewire is your place...less ad/spyware than kazaa or     i-mesh...download at:limewire.com,1
i dont like elliot too much,1
yeah alot of there songs are like that.,1
(like this: Wicked little town midi).,1
go to your search engine and type her name in,0
I don't know how to read ........ but my mommy told me it's funny!!!!!!!!,1
It's like an on demand radio.,1
"So if u havent seen it, rent it NOW!!!",0
Men just can't handle her divaism.,1
I wish it could be me!!!!,0
Click Five is way better than Fall Out Boy!,1
I still think it was Melbert,1
They're all over the place now.,0
check out sheryl crowe's version too.,1
i don't but my sis dose,0
the notebook - not so typical love story.,1
Or a beef patty...or a hotdog...or a chocolate bar!,1
I barfed all over the grass.,0
i love the color of his hair.,0
"Gotta love the Smackdown on a Friday night... unless I have a date, that is...then I tape it...LOL",1
"um... i hope not, but i can't wait to see it!",1
"yes, it was him and he looked great in that uniform, i miss that show.",0
Yep David Lee Murphy... that's it...,0
i go to www.videocodesource.com  works great for me.,1
"You've got to be kidding me, right?",0
No..... Where the hell did you hear that?,0
go to ring tones.com and see,0
the real robber is in disguised right?,1
"um, sure i wanna see it...",1
"under the bridge, uptown girl, uptown top ranking, up on the roof, underwear, unchained melody...ummm",1
probably but who cares he's fit whether he like basketball or not,1
itd have 2 b holiday i juss luv it.,0
A great thing to do is just jump in and give it a go.,0
i like fall out boy they are the bizzam the lead singer is cute.,1
check out e-bay or wal-mart or target.,1
And Phoebe's faked identie got married to Dex.,0
yo mama is so stupid that when they told her to get a colored t.v she said what color?!?,0
"Is it on CMT, GAC, MTV, VH1, where?",1
theres alot of ebooks you could download on limewire.,0
my pants because no one can get into them.,1
Plus....it has oscar buzz just like the others.,0
i would try video.google.com its good stuff,1
ask her out then ask her to marry you later on in life,0
How many wheels on a tricycle??,1
"I don't know, what is it?",1
no but are you trying to be smart,0
"you just called yourself dumb, thats sorta funny",1
definitely   it would be hot after we got home,1
So any idea what's u're question?,1
"(i'm only 13, so it ought to be a good guess)",0
"um, it is illegal to do that.",0
fake it til ya make it darlin.,0
No I don't but I no a place that might www.funny.com sorry I don't have one :(,1
you can't you have to get a new screen,0
"its easy, i actually did it.",0
She probably had a plastic syrgery :P,0
Rhoda (who has her own spin-off t.v.,1
yes; he does.but i don't know it.ha ha  ha,0
usa does have the show the biggest loser.,0
Newer questions get more activity on Yahoo!,1
"maybe he is a girl in drag, you never know these days",0
nylon stringed classical guitar is prob wat u want then!,0
"Rachel, because she is amazingly good looking.",1
search 4 a place nearby ur house,1
its to confusing....i dont know....can i have a hint??,0
Isn't when they slap each other on the chest until it super read?,1
he has LMS ya know (little man syndrome),1
"Yeah, it was an interesting movie, though not a whole lot happens in it.",1
"And yes, P lasted WAY too long.",1
Just love the Boys in The Basement.,0
"Nope, I not heard of it, sorry.",1
"Oh hell yah, Sponge had many opportunities to hook up with Sandy",0
"(left side, below the big squares) *Good Luck*",1
How to play it: shake it up!,0
"as for getting a guy to like you, there is no real method.",1
"I'm sending this link to all my friends, it's great!",1
i thought it was a joke.,1
Newer questions get more activity on Yahoo!,0
Don't care my daughter dances though not exactly a baby four y.o.,0
everyone does it but rappers tent to be more up front with their music.,1
you do know that he's been killed offin the comics resently right?,0
I just don't think it would be worth it.,1
"Try limewire to download it, pretty good data base.",0
i would prolly die of sum1 stomping on me.,1
"i live csi las vegas better, miami is alright but i don't like new york.",1
Stopped watching TV a long time ago!,0
are you talkin about the american version?,1
who was first that guy that he wrote with matt damon yea thats who he should see,1
tom hanks is an awesome actor and will do justice to any role that comes his way!,0
Only if you have a girl would i really worry about something like that,0
yeah you definately need to turn your p.c.,1
she is one of indonesian best female singer.,0
depending on who you are talking to.,0
WAS THE  greatest rap singer in the world...,0
i've listened but i don't advertise it.,0
none in mine after i get the raid out,1
What kind of question is that????????????????,0
The hit song Grind With Me reach the number #7 spot on Billboard's Hot 100.,0
"nice question,  dad: jack nicklson mom: Kathy Bates ( i always thought that she is like mother)",1
"here are two from ebay, one is dvd and the other is vhs",0
sean paul and hes hot lol,0
He just keeps talking and talking and its in his own little language.,1
i read half of harry potter there.,1
"Not that I know  1996 DJ's Take Control, Vol.",1
I used to like her when she was a red head and wasnt so skinny.,0
i thought kurt and elvis were working on some new material....LOL,1
i think it's the girl with the white hair.,0
"Old Dan Tucker, Your too late to come to supper.",0
she is the one that made the show famous!!!!!,1
when patrick and sponge bob shave sandie,0
Released:  1971 ( USA )   Run Time:  102 min.,0
I find it pretty cool somone els asked this question too.,1
i dont even know why theyre celebrities,0
HES A PIG.WHY WASTE YOUR TIME?,1
"No, spiderman, batman, do I need to go on.",1
"Okay actually I don't know, haven't heard anything on it.",0
u spelled videos wrong and it depends on the movie,0
Artist:  50 Cent Lyrics  Song:  Candy Shop (feat.,0
Jake said what did you really say?,0
yes  they should to show out ur figure.,0
Do a yahoo or Google search.,1
I CAN'T BELIEVE THAT UNCLE SAM SAYS I DID IT.,0
a book for travelers to read to amuse them it's a joke folks,0
she is just too morden and too much for my mom,1
then jesus pops out and says hello my names jesus.,0
Too many cooks spoil the broth.... :),1
john denver = country chantal kreviazuk justin timberlake,0
plus he looks like a tool.,0
~Pushit   A child's rhyme stuck in my head.,0
OK everyone has a even chance (i think),1
Who the hell has heard of mature pop music?,1
only if he was super sexy and I had to have him!,0
no...actually its in ur ear.....and im not for sure that its a banana!,1
I said the exact same thing when i heard that!,0
I love green day so much i have a green day group on yahoo called green_day_Rock.,1
they always choose stupid songs for those music videos.,0
I know thats like the most stupidest thing when they do that!,0
she's knocked up with his kid and he's adopted her kids.,0
go to www.yahoo.com and go to 'web' then type in the song then the lyrics: eg.,0
showtunes in the car makes me forget where i am... i get really into it.,0
