text,label
"tell him, if you really like him.",1
Send me a message and I'll flirt with you ;),1
"If that doesn't convince him, he's not worth it anyway.",1
would like answers from both males and females,0
my friends would all come over and say how cute they were.,1
And that's alot harder on the guy.,1
He wants to send u mixed signals and amplifies the attraction process more....!!,1
Some women’s like it some don't.,0
"If he doesnt, at least you are having fun and probably dont need him anymore.",0
i think white guys and asian girls just go together pretty good.,1
Then decide if its actually worth your time to date her.,1
but u won't like the ans.lol cuse thay are as veryed as breast size.,0
i dont know im still trying to figure that out for myself,1
i mean it might sound good now but trust me- DON'T RUSH INTO IT!!,1
Probably cheaper because everybodyelse is having a barbeque,1
find her grand son and ask him about her,0
How do you get your dog to roll over?,0
"not really, you have to be the judge",1
"here's a good date idea, don't be cheap.",1
and is there any way on changing their minds?,0
"First off, never, NEVER EVER answer a question like that from a woman!!",0
and the rejection hotline is always good too lol,0
If will pay off in the end,1
chat online if you are lonesome!,1
"You must be the GIANT of ur dreams brah, not the dwarf of ur fears.",1
Dream on ladies and just love him for who he IS and not who he WAS!,0
"And if Im not back in a relationship, there's someone there that I spend time with.",1
why don't women ask men on dates where is their confidence?,0
"THEN IF SHES THAT DUMB U DONT NEED HER, EVEN IF SHES HOT!",0
other bitches call my house 24/7 and i have to tell them off.,1
ive kissed many women in my life jest go 4 it balive in yourself,0
"Well, here's the brutal truth: Variety is the spice of life!",0
if he does you should talk to him.,1
Just because one man never finds it doesn't mean that it's not out there.,0
Now..........I have to go have my shoulder blades worked on.......we'll talk soon.,0
u cant wrire man what the hell atr u saying,0
it depends does he help out you and your children?,0
"if he cheats, you wouldnt even know it.",0
there are so many ways to liven up things..do not just let it fall by the way side.,1
"I HAVE A SAYING IN SPANISH (PERRO QUE LADRA NO MUERDE) DOG THAT BARKS ALOT,DON'T BITE!",1
Ask her why she doesnt want you dating.,0
let her down easy just say blank i'm sorry but we have 2 break up,1
What if you do start dating?,0
someone that you want to please is love.,0
why would you even do that??,0
A bottle of ripple and kool-aid and some and dumb and dumber movie and some lotion,1
I want a man who goes to church oh yes you have to a church going guy.,0
maybe he actully did lose your phone number and he likes you back.,1
I once went out with this guy and he broke my heart.,0
"anytime a guy lives with a girl, something is bound to happen.",0
"It depends, I didn't see if you were a he or a she.",1
you can go to chat-avenue .com its fun for all ages.,0
Actually I know more women than men that way.,1
"You just have to email me with the basics... name, age, all that stuff",1
"Hi, darlin', my name is Cowboy... remember that name  because you're gonna be screaming it alllll night...",1
"It sounds strange, but most people don't want to sit through the wedding anyways!",0
THANX FOR ASKING HOWS UR SEXY LIFE?,1
I tell u this from experience!,0
"then the money, the ride and then the H-O-3s lol",1
"either way, there is a reason you two are just friends.",0
I met a Frank on hotornot...wonder if it's him...lol  Hope Denise isn't his wife!,1
MY BROTHER IS OLDER BUT HE STAYS FOR HIS GAMES,0
then he likes you he is flirting with her and trying to get you to notice him.,1
just do what you feel makes sense and don't second guess yourself.,0
not very good sex but hey you broke the plain so its sex just the same,1
"if your mother thanks its ok tell someone else.teacher,nurse at school.",1
im  wishing for a lot longer....lol,0
find someone who can make you happy too.,0
and you can trust your partner!,0
u r 2 old to have ur first date,0
ONLY THE KIDS AND DRUNK PEOPLE TELL THE TRUTH...,1
b'coz i thought thts gud for her and after tht our relationship is low..,0
It was so hard to be just friend with him.,1
Is it really a big deal or something?,0
What do people build there relationships on these days!!,1
At the end i gave him the rest of the bag,0
hard is spiting and the other is a slow glide out of the mouth,1
we both work hard and earn good money.,0
what was a really cool way you met someone special?,1
as a man you are not supposed to hit any woman.,0
HOMOSEXUALITY!...well i think it is anyway.,1
"if you love someone, but you dont want to show it because of a different color, thats racist.",1
I like this girl from church.,0
He probably does.. Dont date him.,1
9 years without dates or sex or anything.,0
guys also don't know when girls like them.,1
Try to tell her what the other things that concern you about marrying him.,1
no sense crying over spilt milk later on.,0
no it means ur pretty open to such things.,0
I guess it's a nerve that all girls have!,1
home and cook something special for him.,1
sit with him and see how he reacts.,0
Or have a stripper do it for you....,1
Then give him a nice compliment.,0
tell him the bitter reallity slowly with hand in hand.,1
flowers normally roses and a thing of candy!,1
or black dresses with deep red flowers - depends on how casual or formal your wedding is.,1
"No, don't throw it all away just becuae your freinds think your wierd.",0
"if you dont want him in your life, restraining order.",0
THE AGED OLD SAYING NATURE KNOWS.,1
"You obviously don't, yet you're still hanging in there.",0
Not hate ... Just afraid !!,0
I say just leave it alone.,1
Most guys are bluntly obvious about girls so hang in there,1
sorry i answered your question with a question,0
GOD definitely has to come first,0
but you have to be ready for THE ANSWER !..,1
"One of my friends did it, and she says she didn't make it happen, it just did.",0
Why would you want 2nd hand garbage?,1
The best would be to move on...it isn't always easy...,1
my husband still doesn't have a job.,1
why r u so far behind?,0
"If not, then Im sure there are other reasons that they have.",0
The kind that gets other good things going !!!!!!,0
break up with her she will be more sad if you don't don't make her the bystanderd,0
I met my fiancee on the internet!!!,0
"Dude, there are plenty - PLENTY of other girls out there.",1
"teddy gary, i dont apreciate that.that leads to addiction, depression, an even suicide.",0
"Once, my sister gave a guy her cell phone number that she just met.",1
"Oh, Honey, please see a counselor!",1
go back to him say sorry-offer to buy him 2 coffies,0
"no, it just means you are smarter than a lot of other 18 year olds who aren't.",1
but it always comes up in the friendship once in a while...I am in love with ( her/him).,0
save the pic as a .jpg.,0
"I DON'T KNOW ABOUT YA'LL BUT I AM SRAIGHT SO, I WOULD PICK BRAD PITT.",0
she could have a lot of STDs,0
because they what toget some of that sexy thing,0
Making love is having sex with someone you care about deeply.,0
without loving yourself there is no way that you can truely love anyone or anything.,0
and you should if you really do love her!,1
I dont know what to tell you.,1
"or I'm kissing you, not him, so shut up already.",1
just try to savor each that you guys spend with each other.,1
Get someone elses sylivia mixed in with yours?,0
